商品代碼,商品名稱,時間,成交價,漲跌,單量,開盤價,最高價,最低價,成交量,買價,賣價,理論價,漲停價,跌停價,資料更新日期,買價1,買價2,買價3,買價4,買價5,賣價1,賣價2,賣價3,賣價4,賣價5,委買量1,委買量2,委買量3,委買量4,委買量5,委賣量1,委賣量2,委賣量3,委賣量4,委賣量5
TXFH8,台指期08,14009,10939,0,1,10948,10967,10918,19851,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,2,18,31,22,20,27,36,26,27,23
TXFH8,台指期08,14011,10939,0,1,10948,10967,10918,19852,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,2,18,31,22,20,27,37,26,27,23
TXFH8,台指期08,14011,10939,0,1,10948,10967,10918,19853,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,1,18,31,22,20,27,37,26,27,23
TXFH8,台指期08,14036,10939,0,2,10948,10967,10918,19855,10938,10940,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10940,10941,10942,10943,10944,17,30,16,20,9,38,37,26,26,23
TXFH8,台指期08,14045,10938,-1,1,10948,10967,10918,19856,10938,10939,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10939,10940,10941,10942,10943,6,31,11,25,9,1,42,35,31,21
TXFH8,台指期08,14048,10937,-2,2,10948,10967,10918,19860,10937,10939,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10939,10940,10941,10942,10943,24,12,25,9,15,9,42,35,31,21
TXFH8,台指期08,14051,10935,-4,12,10948,10967,10918,19910,10935,10937,11042.51,12032,9846,20180730,10935,10934,10933,10932,10931,10937,10938,10939,10940,10941,9,9,15,30,10,6,4,11,41,36
TXFH8,台指期08,14052,10937,-2,4,10948,10967,10918,19917,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,21,7,13,14,15,11,11,42,39,25
TXFH8,台指期08,14102,10937,-2,1,10948,10967,10918,19918,10937,10939,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10939,10940,10941,10942,10943,32,17,20,10,15,10,42,35,33,21
TXFH8,台指期08,14105,10938,-1,1,10948,10967,10918,19919,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,2,16,17,15,15,7,11,41,41,27
TXFH8,台指期08,14109,10938,-1,1,10948,10967,10918,19920,10936,10938,11042.51,12032,9846,20180730,10936,10935,10934,10933,10932,10938,10939,10940,10941,10942,17,17,16,15,24,11,11,42,40,27
TXFH8,台指期08,14114,10937,-2,1,10948,10967,10918,19921,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,27,17,16,17,17,9,11,41,38,27
TXFH8,台指期08,14132,10938,-1,3,10948,10967,10918,19924,10938,10939,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10939,10940,10941,10942,10943,22,11,16,17,16,12,20,39,25,21
TXFH8,台指期08,14210,10938,-1,1,10948,10967,10918,19925,10938,10939,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10939,10940,10941,10942,10943,13,19,21,24,72,3,25,33,31,21
TXFH8,台指期08,14211,10939,0,4,10948,10967,10918,19929,10938,10940,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10940,10941,10942,10943,10944,13,19,21,24,72,25,33,31,21,24
TXFH8,台指期08,14300,10939,0,5,10948,10967,10918,19934,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,3,16,21,26,21,16,35,25,26,24
TXFH8,台指期08,14326,10938,-1,1,10948,10967,10918,19939,10938,10940,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10940,10941,10942,10943,10944,16,22,25,17,71,21,35,25,26,24
TXFH8,台指期08,14328,10939,0,1,10948,10967,10918,19941,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,23,16,23,15,22,28,34,30,21,24
TXFH8,台指期08,14328,10939,0,1,10948,10967,10918,19942,10938,10940,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10940,10941,10942,10943,10944,16,23,15,22,71,27,35,30,21,24
TXFH8,台指期08,14340,10939,0,1,10948,10967,10918,19943,10938,10940,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10940,10941,10942,10943,10944,16,23,15,22,71,28,34,30,21,24
TXFH8,台指期08,14348,10939,0,6,10948,10967,10918,19949,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,2,9,23,15,22,28,34,30,21,24
TXFH8,台指期08,14403,10939,0,2,10948,10967,10918,19951,10938,10940,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10940,10941,10942,10943,10944,10,22,20,17,71,35,35,25,26,24
TXFH8,台指期08,14405,10939,0,1,10948,10967,10918,19952,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,1,10,22,20,17,35,35,27,26,24
TXFH8,台指期08,14412,10939,0,1,10948,10967,10918,19953,10938,10940,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10940,10941,10942,10943,10944,9,23,14,23,71,28,37,30,21,24
TXFH8,台指期08,14422,10938,-1,2,10948,10967,10918,19957,10938,10939,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10939,10940,10941,10942,10943,3,23,14,23,71,12,29,37,29,20
TXFH8,台指期08,14428,10938,-1,2,10948,10967,10918,19959,10937,10939,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10939,10940,10941,10942,10943,23,14,23,71,16,12,29,35,29,20
TXFH8,台指期08,14431,10938,-1,1,10948,10967,10918,19960,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,14,15,18,76,16,8,14,28,40,26
TXFH8,台指期08,14450,10938,-1,1,10948,10967,10918,19961,10938,10939,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10939,10940,10941,10942,10943,4,16,14,24,71,10,29,36,30,20
TXFH8,台指期08,14504,10939,0,1,10948,10967,10918,19962,10938,10939,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10939,10940,10941,10942,10943,6,16,14,24,71,15,29,35,28,20
TXFH8,台指期08,14520,10938,-1,1,10948,10967,10918,19963,10938,10939,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10939,10940,10941,10942,10943,5,17,14,24,71,16,29,35,28,20
TXFH8,台指期08,14526,10938,-1,5,10948,10967,10918,19968,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,13,15,24,71,16,6,16,27,35,28
TXFH8,台指期08,14528,10938,-1,1,10948,10967,10918,19969,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,13,15,19,76,16,6,13,27,40,23
TXFH8,台指期08,14605,10938,-1,1,10948,10967,10918,19970,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,7,15,18,77,16,11,17,26,41,23
TXFH8,台指期08,14612,10938,-1,2,10948,10967,10918,19972,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,7,15,18,77,16,7,17,26,39,25
TXFH8,台指期08,14614,10937,-2,1,10948,10967,10918,19973,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,35,15,19,76,16,1,17,25,40,23
TXFH8,台指期08,14615,10938,-1,1,10948,10967,10918,19974,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,31,15,19,76,16,1,17,25,40,23
TXFH8,台指期08,14627,10938,-1,2,10948,10967,10918,19979,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,38,35,19,76,16,1,17,25,39,23
TXFH8,台指期08,14627,10938,-1,1,10948,10967,10918,19980,10938,10939,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10939,10940,10941,10942,10943,6,40,34,24,71,15,26,34,28,22
TXFH8,台指期08,14703,10938,-1,1,10948,10967,10918,19981,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,57,15,19,76,16,8,15,26,40,23
TXFH8,台指期08,14705,10938,-1,1,10948,10967,10918,19982,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,57,15,19,76,16,7,15,26,40,23
TXFH8,台指期08,14705,10938,-1,1,10948,10967,10918,19989,10938,10939,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10939,10940,10941,10942,10943,14,58,15,23,71,7,27,34,29,22
TXFH8,台指期08,14706,10939,0,2,10948,10967,10918,19992,10938,10939,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10939,10940,10941,10942,10943,14,56,15,23,71,4,27,34,29,22
TXFH8,台指期08,14733,10938,-1,5,10948,10967,10918,19997,10938,10939,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10939,10940,10941,10942,10943,4,56,15,28,71,7,26,34,29,20
TXFH8,台指期08,14802,10939,0,1,10948,10967,10918,19998,10938,10939,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10939,10940,10941,10942,10943,1,34,14,34,71,22,26,35,24,20
TXFH8,台指期08,14840,10937,-2,1,10948,10967,10918,19999,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,3,15,27,77,16,13,17,25,39,19
TXFH8,台指期08,14853,10938,-1,1,10948,10967,10918,20000,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,13,15,28,76,16,2,17,24,40,19
TXFH8,台指期08,14853,10938,-1,2,10948,10967,10918,20002,10937,10939,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10939,10940,10941,10942,10943,17,15,33,71,16,15,25,35,24,20
TXFH8,台指期08,14902,10939,0,1,10948,10967,10918,20003,10938,10939,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10939,10940,10941,10942,10943,1,14,14,34,71,15,25,35,24,20
TXFH8,台指期08,14903,10938,-1,1,10948,10967,10918,20004,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,13,15,29,76,16,1,17,24,40,19
TXFH8,台指期08,14911,10938,-1,1,10948,10967,10918,20005,10937,10939,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10939,10940,10941,10942,10943,13,15,29,76,16,18,24,40,19,20
TXFH8,台指期08,14911,10938,-1,1,10948,10967,10918,20006,10938,10939,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10939,10940,10941,10942,10943,1,14,14,29,71,12,25,35,24,20
TXFH8,台指期08,14913,10938,-1,1,10948,10967,10918,20007,10937,10939,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10939,10940,10941,10942,10943,13,15,29,71,16,19,25,35,24,20
TXFH8,台指期08,14922,10938,-1,2,10948,10967,10918,20009,10937,10939,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10939,10940,10941,10942,10943,14,14,29,71,16,18,25,35,24,20
TXFH8,台指期08,14922,10938,-1,2,10948,10967,10918,20015,10938,10939,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10939,10940,10941,10942,10943,24,14,15,28,71,9,25,34,25,20
TXFH8,台指期08,14926,10938,-1,1,10948,10967,10918,20016,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,11,15,24,76,16,1,18,24,40,19
TXFH8,台指期08,14937,10938,-1,1,10948,10967,10918,20017,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,11,15,24,76,16,2,18,24,40,19
TXFH8,台指期08,14937,10938,-1,2,10948,10967,10918,20019,10938,10939,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10939,10940,10941,10942,10943,24,14,15,28,71,6,25,34,25,21
TXFH8,台指期08,15023,10938,-1,1,10948,10967,10918,20020,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,5,15,23,77,16,1,21,24,40,20
TXFH8,台指期08,15025,10938,-1,1,10948,10967,10918,20021,10937,10939,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10939,10940,10941,10942,10943,8,15,23,77,16,21,25,40,20,22
TXFH8,台指期08,15050,10938,-1,6,10948,10967,10918,20027,10937,10939,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10939,10940,10941,10942,10943,8,15,22,77,17,20,20,41,21,22
TXFH8,台指期08,15053,10937,-2,1,10948,10967,10918,20028,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,13,15,22,77,17,1,21,19,41,20
TXFH8,台指期08,15058,10937,-2,3,10948,10967,10918,20031,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,8,16,23,78,17,1,21,19,41,20
TXFH8,台指期08,15120,10938,-1,1,10948,10967,10918,20032,10937,10939,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10939,10940,10941,10942,10943,15,17,24,79,18,21,19,41,20,22
TXFH8,台指期08,15128,10939,0,9,10948,10967,10918,20041,10938,10939,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10939,10940,10941,10942,10943,13,19,17,24,79,10,20,41,20,22
TXFH8,台指期08,15136,10939,0,3,10948,10967,10918,20044,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,7,16,19,22,23,28,36,21,27,26
TXFH8,台指期08,15201,10940,1,4,10948,10967,10918,20048,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,30,15,21,21,21,15,37,20,29,26
TXFH8,台指期08,15203,10939,0,1,10948,10967,10918,20049,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,17,15,21,21,21,15,37,20,29,26
TXFH8,台指期08,15204,10940,1,15,10948,10967,10918,20064,10940,10941,11042.51,12032,9846,20180730,10940,10939,10938,10937,10936,10941,10942,10943,10944,10945,26,18,15,21,21,37,20,29,26,39
TXFH8,台指期08,15204,10941,2,1,10948,10967,10918,20066,10940,10941,11042.51,12032,9846,20180730,10940,10939,10938,10937,10936,10941,10942,10943,10944,10945,38,14,16,25,15,26,21,23,32,39
TXFH8,台指期08,15205,10941,2,1,10948,10967,10918,20072,10940,10941,11042.51,12032,9846,20180730,10940,10939,10938,10937,10936,10941,10942,10943,10944,10945,38,14,16,25,15,26,21,23,32,39
TXFH8,台指期08,15205,10941,2,5,10948,10967,10918,20092,10941,10942,11042.51,12032,9846,20180730,10941,10940,10939,10938,10937,10942,10943,10944,10945,10946,15,39,13,20,19,19,24,26,44,17
TXFH8,台指期08,15206,10942,3,19,10948,10967,10918,20111,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,14,12,13,18,15,22,27,39,22,15
TXFH8,台指期08,15208,10944,5,21,10948,10967,10918,20161,10941,10944,11042.51,12032,9846,20180730,10941,10940,10939,10938,10937,10944,10945,10946,10947,10948,13,15,13,20,17,5,44,17,15,22
TXFH8,台指期08,15208,10943,4,1,10948,10967,10918,20206,10943,10945,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10945,10946,10947,10948,10949,10,9,17,16,13,17,18,20,22,24
TXFH8,台指期08,15208,10945,6,1,10948,10967,10918,20207,10943,10945,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10945,10946,10947,10948,10949,16,10,17,16,13,18,18,20,22,24
TXFH8,台指期08,15210,10944,5,1,10948,10967,10918,20208,10944,10945,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10945,10946,10947,10948,10949,1,17,10,17,16,19,17,20,22,24
TXFH8,台指期08,15210,10944,5,1,10948,10967,10918,20209,10943,10944,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10944,10945,10946,10947,10948,17,10,17,17,13,1,19,17,20,23
TXFH8,台指期08,15215,10944,5,1,10948,10967,10918,20215,10943,10945,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10945,10946,10947,10948,10949,14,10,21,18,17,21,20,23,24,24
TXFH8,台指期08,15219,10944,5,1,10948,10967,10918,20216,10943,10944,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10944,10945,10946,10947,10948,9,11,20,20,15,6,26,18,24,24
TXFH8,台指期08,15225,10944,5,2,10948,10967,10918,20220,10943,10945,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10945,10946,10947,10948,10949,16,10,26,14,17,25,19,19,29,24
TXFH8,台指期08,15225,10944,5,1,10948,10967,10918,20221,10943,10944,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10944,10945,10946,10947,10948,9,11,21,19,17,2,26,18,24,24
TXFH8,台指期08,15234,10944,5,1,10948,10967,10918,20222,10943,10944,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10944,10945,10946,10947,10948,9,11,21,19,17,3,26,18,23,24
TXFH8,台指期08,15236,10944,5,1,10948,10967,10918,20223,10943,10944,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10944,10945,10946,10947,10948,9,11,21,19,17,5,26,18,23,24
TXFH8,台指期08,15238,10944,5,2,10948,10967,10918,20225,10943,10944,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10944,10945,10946,10947,10948,17,12,22,19,17,1,26,18,23,24
TXFH8,台指期08,15240,10944,5,1,10948,10967,10918,20226,10944,10945,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10945,10946,10947,10948,10949,1,18,11,22,20,24,19,23,24,24
TXFH8,台指期08,15243,10944,5,1,10948,10967,10918,20227,10943,10945,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10945,10946,10947,10948,10949,18,11,22,20,18,23,19,23,24,24
TXFH8,台指期08,15250,10944,5,1,10948,10967,10918,20228,10944,10945,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10945,10946,10947,10948,10949,6,18,11,33,15,16,19,18,29,24
TXFH8,台指期08,15257,10944,5,1,10948,10967,10918,20229,10944,10945,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10945,10946,10947,10948,10949,7,18,11,31,15,13,19,18,30,24
TXFH8,台指期08,15258,10944,5,1,10948,10967,10918,20245,10944,10946,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10946,10947,10948,10949,10950,19,17,17,22,15,19,18,26,29,47
TXFH8,台指期08,15314,10944,5,1,10948,10967,10918,20246,10944,10945,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10945,10946,10947,10948,10949,16,18,12,27,13,7,26,17,32,24
TXFH8,台指期08,15323,10945,6,7,10948,10967,10918,20253,10945,10946,11042.51,12032,9846,20180730,10945,10944,10943,10942,10941,10946,10947,10948,10949,10950,18,17,20,12,23,25,17,32,24,46
TXFH8,台指期08,15332,10945,6,1,10948,10967,10918,20254,10944,10946,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10946,10947,10948,10949,10950,18,19,17,18,13,24,19,28,29,46
TXFH8,台指期08,15342,10944,5,2,10948,10967,10918,20256,10944,10945,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10945,10946,10947,10948,10949,14,20,12,23,14,2,27,20,33,24
TXFH8,台指期08,15345,10945,6,1,10948,10967,10918,20257,10944,10945,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10945,10946,10947,10948,10949,15,20,12,23,13,1,27,20,33,24
TXFH8,台指期08,15359,10944,5,1,10948,10967,10918,20258,10944,10945,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10945,10946,10947,10948,10949,5,20,11,24,13,16,25,21,32,24
TXFH8,台指期08,15403,10944,5,5,10948,10967,10918,20263,10944,10945,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10945,10946,10947,10948,10949,4,20,11,25,13,6,25,21,31,24
TXFH8,台指期08,15404,10943,4,2,10948,10967,10918,20265,10943,10945,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10945,10946,10947,10948,10949,19,12,25,13,15,16,25,21,30,24
TXFH8,台指期08,15425,10944,5,1,10948,10967,10918,20266,10944,10945,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10945,10946,10947,10948,10949,1,21,11,47,12,18,26,20,30,27
TXFH8,台指期08,15430,10944,5,1,10948,10967,10918,20267,10943,10945,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10945,10946,10947,10948,10949,21,31,67,12,15,19,26,20,31,27
TXFH8,台指期08,15432,10944,5,1,10948,10967,10918,20268,10944,10945,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10945,10946,10947,10948,10949,24,14,32,62,17,19,25,25,26,27
TXFH8,台指期08,15432,10945,6,2,10948,10967,10918,20270,10944,10945,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10945,10946,10947,10948,10949,33,15,32,66,12,12,26,19,32,27
TXFH8,台指期08,15433,10944,5,1,10948,10967,10918,20271,10944,10945,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10945,10946,10947,10948,10949,36,15,32,66,12,12,26,19,31,27
TXFH8,台指期08,15443,10945,6,6,10948,10967,10918,20277,10945,10946,11042.51,12032,9846,20180730,10945,10944,10943,10942,10941,10946,10947,10948,10949,10950,19,15,15,32,66,26,19,32,27,45
TXFH8,台指期08,15450,10946,7,1,10948,10967,10918,20278,10945,10946,11042.51,12032,9846,20180730,10945,10944,10943,10942,10941,10946,10947,10948,10949,10950,6,26,14,37,61,22,20,26,32,45
TXFH8,台指期08,15450,10946,7,3,10948,10967,10918,20282,10945,10946,11042.51,12032,9846,20180730,10945,10944,10943,10942,10941,10946,10947,10948,10949,10950,6,26,18,32,66,19,20,31,27,45
TXFH8,台指期08,15451,10945,6,2,10948,10967,10918,20284,10945,10946,11042.51,12032,9846,20180730,10945,10944,10943,10942,10941,10946,10947,10948,10949,10950,1,26,18,37,61,19,20,26,32,45
